kafka  | ===> User
kafka  | [2025-04-11 12:36:18,480] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000000000109-0000000001 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-04-11 12:36:18,489] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000000000109-0000000001 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-04-11 12:36:26,502] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 124 in 1 ms. (kafka.log.LocalLog)
kafka  | [2025-04-11 12:36:26,502] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 124 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-04-11 12:36:38,031] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000000000148-0000000001 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-04-11 12:36:38,035] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000000000148-0000000001 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-04-11 12:36:41,539] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 154 in 0 ms. (kafka.log.LocalLog)
kafka  | [2025-04-11 12:36:41,539] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 154 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [otel.javaagent 2025-04-11 12:36:55:325 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Counter for kafka.message.count
kafka  | [otel.javaagent 2025-04-11 12:36:55:326 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Counter for kafka.request.count
kafka  | [otel.javaagent 2025-04-11 12:36:55:327 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Counter for kafka.request.count
kafka  | [otel.javaagent 2025-04-11 12:36:55:327 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Counter for kafka.request.failed
kafka  | [otel.javaagent 2025-04-11 12:36:55:327 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Counter for kafka.request.failed
kafka  | [otel.javaagent 2025-04-11 12:36:55:328 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Counter for kafka.request.time.total
kafka  | [otel.javaagent 2025-04-11 12:36:55:332 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Gauge for kafka.request.time.50p
kafka  | [otel.javaagent 2025-04-11 12:36:55:333 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Gauge for kafka.request.time.99p
kafka  | [otel.javaagent 2025-04-11 12:36:55:334 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created UpDownCounter for kafka.request.queue
kafka  | [otel.javaagent 2025-04-11 12:36:55:335 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Counter for kafka.network.io
kafka  | [otel.javaagent 2025-04-11 12:36:55:335 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Counter for kafka.network.io
kafka  | [otel.javaagent 2025-04-11 12:36:55:340 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created UpDownCounter for kafka.purgatory.size
kafka  | [otel.javaagent 2025-04-11 12:36:55:341 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created UpDownCounter for kafka.partition.count
kafka  | [otel.javaagent 2025-04-11 12:36:55:342 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created UpDownCounter for kafka.partition.offline
kafka  | [otel.javaagent 2025-04-11 12:36:55:343 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created UpDownCounter for kafka.partition.underReplicated
kafka  | [otel.javaagent 2025-04-11 12:36:55:343 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created UpDownCounter for kafka.isr.operation.count
kafka  | [otel.javaagent 2025-04-11 12:36:55:343 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created UpDownCounter for kafka.isr.operation.count
kafka  | [otel.javaagent 2025-04-11 12:36:55:344 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Gauge for kafka.lag.max
kafka  | [otel.javaagent 2025-04-11 12:36:55:344 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created UpDownCounter for kafka.controller.active.count
kafka  | [otel.javaagent 2025-04-11 12:36:55:344 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Counter for kafka.logs.flush.Count
kafka  | [otel.javaagent 2025-04-11 12:36:55:345 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Gauge for kafka.logs.flush.time.50p
kafka  | [otel.javaagent 2025-04-11 12:36:55:345 +0000] [jmx_bean_finder] INFO io.opentelemetry.javaagent.shaded.instrumentation.jmx.engine.MetricRegistrar - Created Gauge for kafka.logs.flush.time.99p
kafka  | [2025-04-11 12:36:56,582] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 184 in 1 ms. (kafka.log.LocalLog)
kafka  | [2025-04-11 12:36:56,582] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 184 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-04-11 12:36:57,583] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000000000187-0000000001 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-04-11 12:36:57,592] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000000000187-0000000001 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-04-11 12:37:11,619] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 214 in 0 ms. (kafka.log.LocalLog)
kafka  | [2025-04-11 12:37:11,620] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 214 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-04-11 12:37:17,136] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000000000226-0000000001 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-04-11 12:37:17,145] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000000000226-0000000001 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-04-11 12:37:26,655] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 244 in 2 ms. (kafka.log.LocalLog)
kafka  | [2025-04-11 12:37:26,656] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 244 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-04-11 12:37:36,684] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000000000265-0000000001 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-04-11 12:37:36,688] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000000000265-0000000001 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-04-11 12:37:41,694] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 274 in 0 ms. (kafka.log.LocalLog)
kafka  | [2025-04-11 12:37:41,694] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 274 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-04-11 12:37:56,091] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 109 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-04-11 12:37:56,094] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 109 breach: LogSegment(baseOffset=0, size=7036, lastModifiedTime=1744374970956, largestRecordTimestamp=1744374970931) (kafka.log.UnifiedLog)
kafka  | [2025-04-11 12:37:56,114] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=70, epoch=1) for deletion (kafka.raft.KafkaMetadataLog)
kafka  | [2025-04-11 12:37:56,117] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 148 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-04-11 12:37:56,118] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 148 breach: LogSegment(baseOffset=94, size=2160, lastModifiedTime=1744374985997, largestRecordTimestamp=1744374985972) (kafka.log.UnifiedLog)
kafka  | [2025-04-11 12:37:56,118] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=109, epoch=1) for deletion (kafka.raft.KafkaMetadataLog)
kafka  | [2025-04-11 12:37:56,118] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 187 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-04-11 12:37:56,120] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 187 breach: LogSegment(baseOffset=124, size=2160, lastModifiedTime=1744375001036, largestRecordTimestamp=1744375001011),LogSegment(baseOffset=154, size=2160, lastModifiedTime=1744375016104, largestRecordTimestamp=1744375016051) (kafka.log.UnifiedLog)
kafka  | [2025-04-11 12:37:56,122] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=148, epoch=1) for deletion (kafka.raft.KafkaMetadataLog)
kafka  | [2025-04-11 12:37:56,227] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000000000304-0000000001 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-04-11 12:37:56,230] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000000000304-0000000001 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-04-11 12:37:56,729] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 304 in 1 ms. (kafka.log.LocalLog)
kafka  | [2025-04-11 12:37:56,729] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 304 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-04-11 12:38:11,763] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 334 in 2 ms. (kafka.log.LocalLog)
kafka  | [2025-04-11 12:38:11,763] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 334 with 0 producer ids in 1 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-04-11 12:38:15,768] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000000000343-0000000001 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-04-11 12:38:15,771] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000000000343-0000000001 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-04-11 12:38:26,799] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 364 in 1 ms. (kafka.log.LocalLog)
kafka  | [2025-04-11 12:38:26,800] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 364 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-04-11 12:38:35,315] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000000000382-0000000001 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-04-11 12:38:35,321] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000000000382-0000000001 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-04-11 12:38:41,829] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 394 in 3 ms. (kafka.log.LocalLog)
kafka  | [2025-04-11 12:38:41,830] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 394 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
